id,asset_number,name,stock_type,location,quantity_held,quantity_booked,quantity_available,quantity_counted
48620,607874,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48621,607875,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48622,607876,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48623,607877,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48624,607878,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48625,607879,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48626,607880,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48627,607881,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48628,607882,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48629,607883,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48630,607884,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48631,607885,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48632,607886,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48633,607887,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48634,607888,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48635,607889,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48636,607890,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48637,607891,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48638,609628,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
48639,900006,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,0
55398,900024,CF125A3PTAIL5M,Rental,"",1.0,0.0,1.0,1.0
44696,000305,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44697,603224,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44698,603225,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44699,603226,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44700,603227,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44701,603228,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44702,603229,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44703,603230,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44704,603231,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44705,603232,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44706,603233,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44707,603234,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44708,603235,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44709,603236,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44710,603237,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44711,603238,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44712,603239,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44713,603240,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44714,603241,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44715,603242,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44716,603243,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44717,603244,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44718,603245,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44719,603246,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44720,603247,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44721,603248,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44722,603249,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44723,603250,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44724,603251,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44725,603252,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44726,603253,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44727,603254,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44728,603255,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44729,603256,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44730,603257,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44731,603258,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44732,603259,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44733,603260,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44734,603261,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44735,603262,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44736,603263,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44737,603264,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44738,603265,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44739,603266,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44740,603267,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44741,603268,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44742,603269,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44743,603270,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44744,603271,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44745,603272,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44746,603273,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44747,603274,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44748,603340,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44749,603341,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44750,603565,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44751,603566,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44752,603567,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44753,603568,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44754,603569,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44755,603570,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44756,603571,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44757,603572,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44758,603573,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44759,603574,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44760,603575,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44761,603576,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44762,603577,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44763,603578,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44764,603579,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44765,603580,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44766,603581,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44767,603582,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44768,603583,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44769,603584,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44770,603585,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44771,603586,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44772,603587,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44773,603588,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44774,603589,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44775,603590,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44776,603591,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44777,603592,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44778,603593,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44779,603594,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44780,603595,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44781,603596,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44782,603597,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44783,603598,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44784,603599,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44785,603600,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44786,603601,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44787,603602,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44788,603603,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44789,603604,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44790,603605,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44791,603606,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44792,603607,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44793,603608,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44794,603609,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44795,603610,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44796,603611,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44797,603612,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44798,603613,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44799,603614,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44800,603615,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44801,604676,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44802,604677,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44803,604678,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44804,604679,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44805,604680,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44806,604681,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44807,604682,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44808,604683,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44809,604684,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44810,604685,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44811,604686,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44812,604687,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44813,604688,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44814,604689,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44815,604690,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44816,604691,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44817,604692,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44818,604693,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44819,604694,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44820,604695,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44821,604696,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44822,604697,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44823,604698,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44824,604699,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44825,604700,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44826,604701,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44827,604702,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44828,604703,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44829,604704,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44830,604705,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44831,604706,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44832,604707,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44833,604708,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44834,604709,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44835,604710,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44836,604711,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44837,604712,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44838,604713,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44839,604714,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44840,604715,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44841,604716,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44842,604717,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44843,604718,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44844,604719,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44845,604720,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44846,604721,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44847,604722,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44848,604723,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44849,604724,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44850,604725,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44851,604726,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44852,604727,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44853,604728,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44854,604729,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44855,604730,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44856,604731,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44857,604732,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44858,604733,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44859,604734,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44860,604735,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44861,604736,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44862,604737,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44863,604738,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44864,604739,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44865,604740,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44866,604741,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44867,604742,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44868,604743,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44869,604744,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44870,604745,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44871,604746,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44872,604747,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44873,604748,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44874,604749,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44875,604750,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44876,604751,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44877,604752,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44878,604753,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44879,604754,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44880,604755,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44881,604756,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44882,604757,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44883,604758,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44884,604759,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44885,604760,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44886,604761,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44887,604762,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44888,604763,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44889,604764,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44890,604765,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44891,604766,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44892,604767,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44893,604768,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44894,604769,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44895,604770,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44896,604771,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44897,604772,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44898,604773,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44899,604774,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44900,604775,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44901,604776,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44902,604777,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44903,604880,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44904,604881,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44905,604882,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44906,604883,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44907,604884,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44908,604885,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44909,604886,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44910,604887,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44911,604888,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44912,604889,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44913,604890,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44914,604891,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44915,604892,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44916,604893,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44917,604894,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44918,604895,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44919,604896,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44920,604897,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44921,604898,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44922,604899,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44923,604900,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44924,604901,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44925,604902,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44926,604903,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44927,604904,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44928,604905,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44929,604906,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44930,604907,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44931,604908,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44932,604909,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44933,604910,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44934,604911,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44935,604912,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44936,604913,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44937,604914,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44938,604915,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44939,604916,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44940,604917,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44941,604918,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44942,604919,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44943,604920,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44944,604921,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44945,604922,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44946,604923,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44947,604924,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44948,604925,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44949,604926,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44950,604927,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44951,604928,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44952,604929,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44953,604930,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44954,605000,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44955,605001,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44956,605002,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44957,605003,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44958,605004,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44959,605005,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44960,605006,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44961,605007,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44962,605008,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44963,605009,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44964,605010,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44965,605014,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44966,605015,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44967,605016,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44968,605017,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44969,605018,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44970,605019,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44971,605020,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44972,605021,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44973,605022,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44974,605023,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44975,605024,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44976,605025,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44977,605026,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44978,605027,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44979,605028,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44980,605029,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44981,605030,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44982,605031,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44983,605032,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44984,605033,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44985,605034,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44986,605035,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44987,605036,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44988,605037,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44989,605038,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44990,605039,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44991,605040,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44992,605041,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44993,605042,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44994,605043,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44995,605044,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44996,605045,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44997,605046,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44998,605047,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
44999,605048,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45000,605049,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45001,605050,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45002,605051,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45003,605052,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45004,605053,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45005,605054,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45006,605055,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45007,605056,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45008,605057,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45009,605058,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45010,605059,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45011,605060,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45012,605061,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45013,605062,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45014,605063,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45015,605064,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45016,606571,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45017,606572,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45018,606573,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45019,606574,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45020,606575,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45021,606576,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45022,606577,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
45023,606578,CF16-13ADAPTER,Rental,"",1.0,0.0,1.0,1.0
